Setting,Scope,scoring_only_group,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,delta_mean_mae_vs_frozen_lora,delta_sbp_mae_vs_frozen_lora,delta_dbp_mae_vs_frozen_lora,split_mode
gap60__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_10-20,476,5531,8.090668082490788,5.107593096027919,6.599130589259354,0.5972999720988676,0.7815446519471347,0.4130552922506005,chronological_blocked
gap60__time_matched_feature_uniform,Overall,DBP_train_median_deviation_>20,186,1796,12.965949204092944,13.13464026316002,13.050294733626483,0.2411394985836601,0.4489720303882301,0.0333069667790884,chronological_blocked
gap60__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_>20,78,800,12.250332405975636,13.629850950189866,12.940091678082752,-0.0871492843332752,0.1047581465505853,-0.2790567152171359,chronological_blocked
gap60__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_>20,108,996,13.482783558288777,12.77698810030513,13.129885829296953,0.4782369529125549,0.6975709464931903,0.2589029593319196,chronological_blocked
gap60__time_stratum_random_uniform,Overall,SBP_train_median_deviation_0-10,1862,52043,5.404261544840712,3.296914915359059,4.350588230099886,1.045446220972346,1.2294769442731948,0.861415497671496,chronological_blocked
gap60__time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_0-10,918,27267,4.835296784809726,2.98308577146082,3.909191278135273,0.8930131878937639,1.0341228049064606,0.7519035708810673,chronological_blocked
gap60__time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_0-10,944,24776,5.957555665294572,3.602100459955016,4.7798280626247935,1.1936808866144395,1.419450567089573,0.9679112061393068,chronological_blocked
gap60__time_stratum_random_uniform,Overall,SBP_train_median_deviation_10-20,1500,19744,10.312596513554706,5.189135889648541,7.750866201601623,3.117463200037486,4.22211410996302,2.012812290111952,chronological_blocked
gap60__time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_10-20,693,8544,10.365847045870456,4.876151614331912,7.620999330101183,2.8955620466146703,4.06807274978115,1.723051343448191,chronological_blocked
gap60__time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_10-20,807,11200,10.26686836126869,5.457906772913008,7.862387567090849,3.308017722121764,4.354394980602471,2.261640463641056,chronological_blocked
gap60__time_stratum_random_uniform,Overall,SBP_train_median_deviation_>20,741,10253,18.69275776043238,9.105304946719,13.89903135357569,6.329931945016727,8.869789085038793,3.79007480499466,chronological_blocked
gap60__time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_>20,329,4629,18.91508192880763,8.160913405445237,13.537997667126431,5.54225526146945,8.156567297368026,2.927943225570876,chronological_blocked
gap60__time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_>20,412,5624,18.51522219879292,9.859442852250716,14.187332525521818,6.958926189888215,9.43932784266909,4.47852453710734,chronological_blocked
gap60__time_stratum_random_uniform,Overall,DBP_train_median_deviation_0-10,1999,71072,6.790528734122735,3.4070917532307643,5.09881024367675,1.6591478260917252,2.274011469821663,1.0442841823617863,chronological_blocked
gap60__time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_0-10,982,35999,6.302088994113057,2.987245951286366,4.644667472699712,1.4296086374328256,2.0093622136214204,0.8498550612442304,chronological_blocked
gap60__time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_0-10,1017,35073,7.262158846895109,3.812488584606771,5.53732371575094,1.8807874359865528,2.529552836182175,1.2320220357909308,chronological_blocked
gap60__time_stratum_random_uniform,Overall,DBP_train_median_deviation_10-20,776,9172,14.99301376945886,9.453814309255351,12.223414039357106,5.659785973259082,7.019972861936883,4.299599084581278,chronological_blocked
gap60__time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_10-20,300,3641,15.534346644466083,9.651746540795484,12.593046592630785,5.1380332408852,6.507890006805171,3.7681764749652262,chronological_blocked
gap60__time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_10-20,476,5531,14.651837587731617,9.329067104503167,11.99045234611739,5.988621728956904,7.342714157187961,4.634529300725848,chronological_blocked
gap60__time_stratum_random_uniform,Overall,DBP_train_median_deviation_>20,186,1796,24.25279474134568,20.36347761244473,22.308136176895204,9.49898094185238,11.735817567640966,7.262144316063795,chronological_blocked
gap60__time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_>20,78,800,22.13170624290498,20.013320535272207,21.07251338908859,8.045272426672565,9.986131983479927,6.104412869865206,chronological_blocked
gap60__time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_>20,108,996,25.784691990219525,20.6163688348471,23.20053041253331,10.548881536148912,12.99947937842394,8.09828369387389,chronological_blocked
gap300__fixed_blend,Overall,SBP_train_median_deviation_0-10,1862,52043,4.4789852102401655,2.6024399869665564,3.5407125986033607,0.2355705894758206,0.3042006096726481,0.1669405692789936,chronological_blocked
gap300__fixed_blend,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.998496086031327,2.3545151051601843,3.1765055955957555,0.1603275053542465,0.1973221061280612,0.1233329045804318,chronological_blocked
gap300__fixed_blend,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.946240523824607,2.8435364292316523,3.8948884765281298,0.3087413005177759,0.4081354256196086,0.2093471754159432,chronological_blocked
gap300__fixed_blend,Overall,SBP_train_median_deviation_10-20,1500,19744,6.61088573753993,3.429409505754307,5.020147621647118,0.3867446200829816,0.520403333948245,0.2530859062177177,chronological_blocked
gap300__fixed_blend,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.6655369735080034,3.360631088778344,5.0130840311431735,0.2876467476566606,0.3677626774186988,0.2075308178946233,chronological_blocked
gap300__fixed_blend,VitalDB,SBP_train_median_deviation_10-20,807,11200,6.563954750519018,3.4884720125254884,5.026213381522253,0.4718435365531679,0.6514813698527995,0.2922057032535368,chronological_blocked
gap300__fixed_blend,Overall,SBP_train_median_deviation_>20,741,10253,10.594589650881906,5.591788170406284,8.093188910644095,0.5240895020851317,0.7716209754883199,0.2765580286819435,chronological_blocked
gap300__fixed_blend,MIMIC,SBP_train_median_deviation_>20,329,4629,11.4973860509242,5.443052457582234,8.470219254253218,0.4744768485962343,0.738871419484596,0.2100822777078725,chronological_blocked
gap300__fixed_blend,VitalDB,SBP_train_median_deviation_>20,412,5624,9.873667282886965,5.710560135258498,7.792113709072732,0.5637073734391294,0.7977729267631357,0.3296418201151221,chronological_blocked
gap300__fixed_blend,Overall,DBP_train_median_deviation_0-10,1999,71072,4.892806557554038,2.5596661734828507,3.726236365518444,0.286573947933419,0.3762892932529658,0.1968586026138727,chronological_blocked
gap300__fixed_blend,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.531397202394125,2.2829621534434508,3.407179677918788,0.1921208426519021,0.238670421902488,0.1455712634013153,chronological_blocked
gap300__fixed_blend,VitalDB,DBP_train_median_deviation_0-10,1017,35073,5.241778029301366,2.826847439636924,4.034312734469145,0.3777764547047577,0.5091720185884316,0.2463808908210834,chronological_blocked
gap300__fixed_blend,Overall,DBP_train_median_deviation_10-20,776,9172,8.611312172988333,5.458743690295031,7.035027931641682,0.471399865543658,0.6382712654663569,0.3045284656209572,chronological_blocked
gap300__fixed_blend,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.644331418595472,6.0937581824528895,7.869044800524181,0.4140314487785961,0.6178747809345602,0.210188116622632,chronological_blocked
gap300__fixed_blend,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.960249623235935,5.0585244725484815,6.509387047892208,0.5075564307317215,0.6511261926922813,0.3639866687711626,chronological_blocked
gap300__fixed_blend,Overall,DBP_train_median_deviation_>20,186,1796,12.841222026011948,13.303164747025612,13.07219338651878,0.263038151475957,0.3242448523072312,0.201831450644681,chronological_blocked
gap300__fixed_blend,MIMIC,DBP_train_median_deviation_>20,78,800,12.136711297725652,13.759233183625131,12.947972240675393,-0.0792687217406342,-0.0088629616993998,-0.1496744817818687,chronological_blocked
gap300__fixed_blend,VitalDB,DBP_train_median_deviation_>20,108,996,13.35003532977427,12.973781987259294,13.161908658516785,0.5102597821323851,0.5648227179786858,0.4556968462860826,chronological_blocked
gap300__trained_blend,Overall,SBP_train_median_deviation_0-10,1862,52043,4.285151339249556,2.504568070850623,3.3948597050500893,0.0897176959225491,0.1103667386820381,0.0690686531630602,chronological_blocked
gap300__trained_blend,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.926399756773928,2.3040098950891355,3.1152048259315315,0.0990267356900225,0.1252257768706624,0.072827694509383,chronological_blocked
gap300__trained_blend,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.634022051868863,2.6996023985508844,3.6668122252098736,0.0806650491995197,0.0959169536638642,0.0654131447351753,chronological_blocked
gap300__trained_blend,Overall,SBP_train_median_deviation_10-20,1500,19744,6.106989837238291,3.2186729817871087,4.6628314095127,0.0294284079485631,0.0165074336466055,0.0423493822505194,chronological_blocked
gap300__trained_blend,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.236917924215794,3.206956201178325,4.72193706269706,-0.0035002207894532,-0.0608563718735108,0.0538559302946048,chronological_blocked
gap300__trained_blend,VitalDB,SBP_train_median_deviation_10-20,807,11200,5.995415903811515,3.228734603796882,4.612075253804198,0.0577054088351127,0.082942523145296,0.0324682945249303,chronological_blocked
gap300__trained_blend,Overall,SBP_train_median_deviation_>20,741,10253,9.87737341187909,5.362652408553865,7.620012910216477,0.0509135016575141,0.0544047364855035,0.0474222668295247,chronological_blocked
gap300__trained_blend,MIMIC,SBP_train_median_deviation_>20,329,4629,10.747395611633523,5.273918716502944,8.010657164068235,0.0149147584112512,-0.011119019806081,0.0409485366285826,chronological_blocked
gap300__trained_blend,VitalDB,SBP_train_median_deviation_>20,412,5624,9.182622674696546,5.4335101383712265,7.308066406533886,0.0796600709002834,0.106728318572717,0.0525918232278508,chronological_blocked
gap300__trained_blend,Overall,DBP_train_median_deviation_0-10,1999,71072,4.605889206131655,2.4341172898929035,3.520003248012279,0.0803408304272541,0.0893719418305831,0.0713097190239255,chronological_blocked
gap300__trained_blend,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.355923928586055,2.2163218800352107,3.286122904310633,0.0710640690437469,0.0631971480944182,0.0789309899930752,chronological_blocked
gap300__trained_blend,VitalDB,DBP_train_median_deviation_0-10,1017,35073,4.847251942168804,2.6444172824988565,3.74583461233383,0.0892983325694429,0.1146459314558701,0.0639507336830162,chronological_blocked
gap300__trained_blend,Overall,DBP_train_median_deviation_10-20,776,9172,8.02776390415888,5.157316068921133,6.592539986540006,0.0289119204419812,0.0547229966369036,0.0031008442470588,chronological_blocked
gap300__trained_blend,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.09338355715794,5.853991658621408,7.473687607889675,0.0186742561440897,0.0669269194970283,-0.0295784072088496,chronological_blocked
gap300__trained_blend,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.356154879159472,4.718234814908353,6.037194847033913,0.0353642298734264,0.0470314486158187,0.0236970111310341,chronological_blocked
gap300__trained_blend,Overall,DBP_train_median_deviation_>20,186,1796,12.608406843753196,13.021595589904498,12.815001216828849,0.0058459817860239,0.0914296700484804,-0.0797377064764326,chronological_blocked
gap300__trained_blend,MIMIC,DBP_train_median_deviation_>20,78,800,12.163099678296248,13.558956348317317,12.861028013306782,-0.1662129491092443,0.0175254188711964,-0.3499513170896868,chronological_blocked
gap300__trained_blend,VitalDB,DBP_train_median_deviation_>20,108,996,12.930017574360992,12.633501708828575,12.781759641594784,0.1301107652103859,0.1448049625654075,0.1154165678553642,chronological_blocked
gap300__D0_frozen_lora,Overall,SBP_train_median_deviation_0-10,1862,52043,4.174784600567517,2.435499417687563,3.30514200912754,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.8011739799032656,2.2311822005797524,3.016178090241509,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.538105098204999,2.634189253815709,3.586147176010354,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,Overall,SBP_train_median_deviation_10-20,1500,19744,6.090482403591685,3.1763235994488945,4.63340300152029,-4.3846704045336076e-11,0.0,-8.76947403583017e-11,chronological_blocked
gap300__D0_frozen_lora,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.297774296089305,3.1531002706939057,4.725437283391605,-9.490808139389627e-11,0.0,-1.89814830520163e-10,chronological_blocked
gap300__D0_frozen_lora,VitalDB,SBP_train_median_deviation_10-20,807,11200,5.912473380666219,3.196266309271952,4.554369844969085,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,Overall,SBP_train_median_deviation_>20,741,10253,9.822968675393586,5.315230131428262,7.569099403410924,-5.148039328162213e-09,0.0,-1.0296078656324426e-08,chronological_blocked
gap300__D0_frozen_lora,MIMIC,SBP_train_median_deviation_>20,329,4629,10.758514631439605,5.2329701798743615,7.995742405656983,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,VitalDB,SBP_train_median_deviation_>20,412,5624,9.075894356123827,5.380918296625428,7.228406326374628,-9.258974031922662e-09,0.0,-1.8517948063845324e-08,chronological_blocked
gap300__D0_frozen_lora,Overall,DBP_train_median_deviation_0-10,1999,71072,4.516517264301072,2.36280757082127,3.4396624175611707,-2.3854251907096117e-11,0.0,-4.770805972498238e-11,chronological_blocked
gap300__D0_frozen_lora,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.292726780491637,2.13739088994502,3.215058835218328,-4.8557602383425547e-11,0.0,-9.711520476685108e-11,chronological_blocked
gap300__D0_frozen_lora,VitalDB,DBP_train_median_deviation_0-10,1017,35073,4.732606010712934,2.5804665488158403,3.656536279764387,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,Overall,DBP_train_median_deviation_10-20,776,9172,7.973040907521976,5.154215224674074,6.563628066098024,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.026456637660912,5.883570065830257,7.455013351745585,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.309123430543654,4.694537803777319,6.001830617160486,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,Overall,DBP_train_median_deviation_>20,186,1796,12.516977173704715,13.10133325536268,12.809155214533698,-2.0509125064904765e-08,0.0,-4.101825012980953e-08,chronological_blocked
gap300__D0_frozen_lora,MIMIC,DBP_train_median_deviation_>20,78,800,12.145574259425052,13.908907665407002,13.027240962416029,0.0,0.0,0.0,chronological_blocked
gap300__D0_frozen_lora,VitalDB,DBP_train_median_deviation_>20,108,996,12.785212611795584,12.518085070330669,12.651648841063126,-3.5321271241173235e-08,0.0,-7.064254248234647e-08,chronological_blocked
gap300__feature_knn,Overall,SBP_train_median_deviation_0-10,1862,52043,4.799989248254979,2.7877866935715425,3.7938879709132607,0.4887459617857206,0.625204647687462,0.3522872758839797,chronological_blocked
gap300__feature_knn,MIMIC,SBP_train_median_deviation_0-10,918,27267,4.163645076599254,2.4551816819475483,3.3094133792734013,0.2932352890318923,0.3624710966959883,0.2239994813677959,chronological_blocked
gap300__feature_knn,VitalDB,SBP_train_median_deviation_0-10,944,24776,5.418806991454084,3.111230973943181,4.265018982698633,0.6788718066882793,0.8807018932490855,0.4770417201274721,chronological_blocked
