split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
random_disjoint,Overall,compact_resnet,DBP,5.765808157709271,0.5809947799836919,-0.2887226855911783,8.297954055688132,58.48488542174549,83.18503169185763,92.74622135543638,FAIL*,PASS (Grade B)*
random_disjoint,Overall,compact_resnet,SBP,9.45502270633915,0.6101363534632478,-0.2444457100171219,13.212273571881829,39.43807898586056,65.408337396392,80.19746465138957,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,inception_time_wide,DBP,4.95696628657508,0.6584360992253194,-0.1936287231064029,7.494024474847717,66.30424183325208,86.94539249146757,94.33568990736228,PASS*,PASS (Grade B)*
random_disjoint,Overall,inception_time_wide,SBP,8.210864790726266,0.679110427235952,0.1079495170533744,11.988247528279718,46.72598732325695,72.21477328132619,84.67089224768407,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,patch_transformer,DBP,5.746225201589546,0.5732611736782869,-0.6508974698158313,8.353930191104537,59.484397854705016,83.28863968795709,92.6840565577767,FAIL*,PASS (Grade B)*
random_disjoint,Overall,patch_transformer,SBP,9.4143312234288,0.6011105132691836,0.2093443214922402,13.364986652543482,40.17064846416382,66.4297903461726,80.64724524622136,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,runet_resunet_encoder_adaptation,DBP,5.698422201710873,0.5814462184181601,-0.2898146876005473,8.293439217949375,59.781813749390544,83.56045831301803,92.7620672842516,FAIL*,PASS (Grade B)*
random_disjoint,Overall,runet_resunet_encoder_adaptation,SBP,9.306571801565497,0.6122267800666703,-0.3064437811808258,13.175496002509249,40.70941004388104,66.56630911750365,80.76669917113604,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,self_attention_resunet_adaptation,DBP,5.33429491951197,0.6281232896160582,-0.0796354336368927,7.821697666080985,62.28912725499757,85.46075085324232,94.01511457825453,PASS*,PASS (Grade B)*
random_disjoint,Overall,self_attention_resunet_adaptation,SBP,8.728047950740908,0.6514420959568763,-0.0660926555668883,12.494730617758847,43.499512432959534,69.29790346172598,82.83032666991711,FAIL*,FAIL (Grade D)*
random_disjoint,Overall,subject_mean_residual_ppg,DBP,4.169335447875888,0.7760697549371327,-0.0133769274804139,6.0698696729263935,70.9361287176987,91.78205753291078,97.40736226231108,PASS*,PASS (Grade A)*
